path	public_url	type	bytes	dimensions	duration_seconds	reference_count	references	duplicate_group_size	attribution	orphan_candidate	intended_destination	deletion_risk	sha256
public/assets/showcase/source-tunnel/02-dental-single-panel.svg	/assets/showcase/source-tunnel/02-dental-single-panel.svg	image	1085705	0 0 1600 900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	2f5fca04562e8cb6176cbb5dfdee9b2b61a5a3348356f7f5183fdecc2e17954d
public/assets/showcase/source-tunnel/03-restaurant-single-panel.svg	/assets/showcase/source-tunnel/03-restaurant-single-panel.svg	image	967522	0 0 1600 900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	7ec65c157258da5c42f6449b4cb84a9963855717f65ba2bfb2f31716d355fb2f
public/assets/showcase/source-tunnel/04-plumbing-single-panel.svg	/assets/showcase/source-tunnel/04-plumbing-single-panel.svg	image	1377093	0 0 1600 900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	cb89ad66f02289b468a5bfe6baea42ff8e4fcbf5ceb807fe093f0bc70d3aeabe
public/assets/showcase/source-tunnel/05-electrical-single-panel.svg	/assets/showcase/source-tunnel/05-electrical-single-panel.svg	image	1293587	0 0 1600 900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	255fb419432c2b4a2299268bea68a0715fe652c42848b41878bee1977fcd7735
public/assets/showcase/source-tunnel/06-industrial-single-panel.svg	/assets/showcase/source-tunnel/06-industrial-single-panel.svg	image	1314693	0 0 1600 900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	7a84c78de702d90fcfbe0338acb6729bd8a151c122e68bd824a56a8b9a7f42db
public/assets/showcase/source-tunnel/07-transport-single-panel.svg	/assets/showcase/source-tunnel/07-transport-single-panel.svg	image	1185206	0 0 1600 900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	cacf3ff3d380c851b322140b7a30250b296ecab0917982d6f4f92dccaea7d9b8
public/assets/showcase/source-tunnel/08-hvac-single-panel.svg	/assets/showcase/source-tunnel/08-hvac-single-panel.svg	image	1020856	0 0 1600 900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	87c458e1eb43ab71ad12e677967617782d4d041d8e4246c9312be590277b1ef1
public/assets/showcase/source-v2/01-property-map-v2.svg	/assets/showcase/source-v2/01-property-map-v2.svg	image	1207334	0 0 1600 900		0		1	Review OSM/USGS attribution; current footer credits both sources	true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	b86140edf71e7b968e43e5fbb01be4255fdc90c77f6e3187133530bdf9f3b11b
public/assets/showcase/source-v2/02-dental-scan-v2.svg	/assets/showcase/source-v2/02-dental-scan-v2.svg	image	1086823	0 0 1600 900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	2df7be1f88c6fb7a6144caf39b1748636e4d040d2b31e32cf2619269ad1cd134
public/assets/showcase/source-v2/03-restaurant-reservations-v2.svg	/assets/showcase/source-v2/03-restaurant-reservations-v2.svg	image	967197	0 0 1600 900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	6fe310c6d7fb4ff78e067225b9806c380425d502ea072443fd4041cb605056aa
public/assets/showcase/source-v2/04-plumbing-network-v2.svg	/assets/showcase/source-v2/04-plumbing-network-v2.svg	image	1377550	0 0 1600 900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	2d5654abae581ddd09514e8ebdca65d956c9aa348955dbd5e682fb10beb04e24
public/assets/showcase/source-v2/05-electrical-load-v2.svg	/assets/showcase/source-v2/05-electrical-load-v2.svg	image	1294196	0 0 1600 900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	504b41f3a053b7378a5607eba03bb177ac640ba9e5707984c7d80a7c2d665681
public/assets/showcase/source-v2/06-industrial-timeline-v2.svg	/assets/showcase/source-v2/06-industrial-timeline-v2.svg	image	1315486	0 0 1600 900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	3118d5d0f0bd8b6336e401e035769d004816500eeee86ea2e272fac03cdfef9d
public/assets/showcase/source-v2/07-transport-route-v2.svg	/assets/showcase/source-v2/07-transport-route-v2.svg	image	1186679	0 0 1600 900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	2e2293d7aa10cd5515446131d6b06404629713da391ae68de56e159cc1519301
public/assets/showcase/source-v2/08-hvac-service-modal-v2.svg	/assets/showcase/source-v2/08-hvac-service-modal-v2.svg	image	1022557	0 0 1600 900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	729398961fcd78851a198e2f239af8d00e44f614583c50790a81848f39ca1577
public/assets/showcase/source/01-property-management.svg	/assets/showcase/source/01-property-management.svg	image	1204311	0 0 1600 900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	220e481f08411b7b5cdcda740b4ac2595a917f8aa3db28ea1a4951edb616c928
public/assets/showcase/source/02-dental-practice.svg	/assets/showcase/source/02-dental-practice.svg	image	1087362	0 0 1600 900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	4d3eba8174e0dbffa32d93dc25d68159bae411a3008d952b3c184b0a6501222b
public/assets/showcase/source/03-restaurant.svg	/assets/showcase/source/03-restaurant.svg	image	966103	0 0 1600 900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	3723b7deb1527eca420d7b134f49f33255fd620e1bfd0135393c6a5112040082
public/assets/showcase/source/04-plumbing.svg	/assets/showcase/source/04-plumbing.svg	image	1378367	0 0 1600 900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	0849dc85c10227a7b4b3faca81c581d4fda3d0b7eddde2abcca6914ced6f6918
public/assets/showcase/source/05-electrical.svg	/assets/showcase/source/05-electrical.svg	image	1294883	0 0 1600 900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	771de1e27bd8e5cda7d7d6b7412685b82219d02391b989e03cd6035b18da64ad
public/assets/showcase/source/06-industrial.svg	/assets/showcase/source/06-industrial.svg	image	1315446	0 0 1600 900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	7a15890cb566885622965668c12fd211612f8cf598320cd545b07023c56d48bf
public/assets/showcase/source/07-transport.svg	/assets/showcase/source/07-transport.svg	image	1186272	0 0 1600 900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	cb82bfa88cdea189330ad5781e0d835df2a17cc00ac55925f626e8e48748725c
public/assets/showcase/source/08-hvac-field-service.svg	/assets/showcase/source/08-hvac-field-service.svg	image	1022538	0 0 1600 900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	cfcafe629a49cffa1de8ca55df3f27018d0d62c58fab8ccf8b7d910f72832147
public/assets/showcase/velari-animos-final-v2.zip	/assets/showcase/velari-animos-final-v2.zip	archive	8608319			0		2		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	250707270351fd528ade69bd4e075b391b5987adbe3ea92f0c79fe8c3c2f90e6
public/assets/showcase/velari-animos-nine-final.zip	/assets/showcase/velari-animos-nine-final.zip	archive	8608319			0		2		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	250707270351fd528ade69bd4e075b391b5987adbe3ea92f0c79fe8c3c2f90e6
public/assets/showcase/velari-animos-panels-diverse.zip	/assets/showcase/velari-animos-panels-diverse.zip	archive	3073884			0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	fe88a86d25998a102196fe80df92f16c289e4d27d98bd101e06b0e60e9bed040
public/assets/showcase/velari-animos-panels-tunnel-ready.zip	/assets/showcase/velari-animos-panels-tunnel-ready.zip	archive	3604849			0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	1634423fc843ca9c2998e571de6f15146e99dfab3e3896fe18c3600cae03e532
public/assets/showcase/velari-animos-panels-tunnel-ready/01-property-single-panel.png	/assets/showcase/velari-animos-panels-tunnel-ready/01-property-single-panel.png	image	468673	1600x900		0		2		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	ad9449c7c91ffffc4ee149b4497d3f70b1526865ecd9cba83fb9bb7849d37f9e
public/assets/showcase/velari-animos-panels-tunnel-ready/02-dental-single-panel.png	/assets/showcase/velari-animos-panels-tunnel-ready/02-dental-single-panel.png	image	295217	1600x900		0		2		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	53df9570067f3e5d88a7b9af7372963c3a47c71953c4ece8db834f3129ed884b
public/assets/showcase/velari-animos-panels-tunnel-ready/03-restaurant-single-panel.png	/assets/showcase/velari-animos-panels-tunnel-ready/03-restaurant-single-panel.png	image	406658	1600x900		0		2		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	7dca4260d32a4432a52884df1b19b7ccc7556b696fd988e74eebcedb1d712f6c
public/assets/showcase/velari-animos-panels-tunnel-ready/04-plumbing-single-panel.png	/assets/showcase/velari-animos-panels-tunnel-ready/04-plumbing-single-panel.png	image	526750	1600x900		0		2		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	2ecb9ec5326a55733e2bba06088d88cb3247d9cd20f2fbf04ae9cb8ab157fdb7
public/assets/showcase/velari-animos-panels-tunnel-ready/05-electrical-single-panel.png	/assets/showcase/velari-animos-panels-tunnel-ready/05-electrical-single-panel.png	image	466650	1600x900		0		2		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	183098b0f377580627f430a2dd4eea0a78e0ae024cdc4cd84e595fae4a5e6e71
public/assets/showcase/velari-animos-panels-tunnel-ready/06-industrial-single-panel.png	/assets/showcase/velari-animos-panels-tunnel-ready/06-industrial-single-panel.png	image	572948	1600x900		0		2		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	6d31bb6da811428714f220bf1ac5fdfdc04601786c6b50e7e564ca1efae13a98
public/assets/showcase/velari-animos-panels-tunnel-ready/07-transport-single-panel.png	/assets/showcase/velari-animos-panels-tunnel-ready/07-transport-single-panel.png	image	464128	1600x900		0		2		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	c0952bbccf3f1374f015bc38ff3befad552d08947b09fd382a1d60abb8173a40
public/assets/showcase/velari-animos-panels-tunnel-ready/08-hvac-single-panel.png	/assets/showcase/velari-animos-panels-tunnel-ready/08-hvac-single-panel.png	image	416621	1600x900		0		2		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	3cd737364427e0e6e71e1f174cd0726dc21afe706059e9d6706908f3c53da4d5
public/assets/showcase/velari-animos-panels-v1-clean.zip	/assets/showcase/velari-animos-panels-v1-clean.zip	archive	3610410			0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	7c6c1eb7e427dbf24136e4c25c1b97f6909e85ae153026c1132160e62cbdd504
public/assets/showcase/velari-animos-panels-v1.zip	/assets/showcase/velari-animos-panels-v1.zip	archive	3616436			0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	9330840e29460f9f9e3e0bb8c02b262368da2847b4610e72129d34830de17628
public/assets/showcase/velari-animos-panels-v2-clean.zip	/assets/showcase/velari-animos-panels-v2-clean.zip	archive	3636562			0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	2ad5903d4e21aae12ab495a43cf5d3c181bd58b3fc2a2161a35ca3141583d9f4
public/assets/v4/mascot/3d/v0.1/README.md	/assets/v4/mascot/3d/v0.1/README.md	md	1645			0		1		true	Review during owning component migration	Medium—generated, experimental, or dynamically referenced assets require manual review	d4149627308b68355380d193dc876de47a2e17ea5c791d9988ca2a4a28ad8776
public/assets/v4/mascot/3d/v0.1/build_mascot.py	/assets/v4/mascot/3d/v0.1/build_mascot.py	py	16686			0		1		true	Review during owning component migration	Medium—generated, experimental, or dynamically referenced assets require manual review	0ee74094201b1da1547533c96194b0c73ebb1c79ac7e3ff4f46badfbb630a63a
public/assets/v4/mascot/3d/v0.1/render-front.png	/assets/v4/mascot/3d/v0.1/render-front.png	image	810284	800x1000		0		1		true	Review during owning component migration	Medium—generated, experimental, or dynamically referenced assets require manual review	9621fa817df57a1a618c9934ebbeeb2f14fe6693934c34c5a71764f6314524c3
public/assets/v4/mascot/3d/v0.1/render-side.png	/assets/v4/mascot/3d/v0.1/render-side.png	image	676735	800x1000		0		1		true	Review during owning component migration	Medium—generated, experimental, or dynamically referenced assets require manual review	a9fbac3fe55879d8634e7d5b7c76333a02dd73a5cee770db0351572f37174181
public/assets/v4/mascot/3d/v0.1/render-three-quarter.png	/assets/v4/mascot/3d/v0.1/render-three-quarter.png	image	783389	800x1000		0		1		true	Review during owning component migration	Medium—generated, experimental, or dynamically referenced assets require manual review	56187729e12147927317f1ddc8bd80ad5e35ec556852609ea7a637a4b781e032
public/assets/v4/mascot/3d/v0.1/velari-mascot-v0.1-source.blend	/assets/v4/mascot/3d/v0.1/velari-mascot-v0.1-source.blend	blend	297175			0		1		true	Review during owning component migration	Medium—generated, experimental, or dynamically referenced assets require manual review	98eca95a5fe8ee87190a7ebc9e5bb043f5a79de50d30fb91afd79c8971820acf
public/assets/v4/mascot/3d/v0.1/velari-mascot-v0.1-web.glb	/assets/v4/mascot/3d/v0.1/velari-mascot-v0.1-web.glb	3d	1370368			0		1		true	Review during owning component migration	Medium—generated, experimental, or dynamically referenced assets require manual review	86940d4eeaec0da857d93d127c5a3740923eefc7a3fcf87d0bb852c769d00955
public/assets/v4/mascot/3d/v0.2/README.md	/assets/v4/mascot/3d/v0.2/README.md	md	1194			0		1		true	Review during owning component migration	Medium—generated, experimental, or dynamically referenced assets require manual review	938b39e663523004e3c0007d2eae12d315f0f68ffa95a4a2d3a29e02346b0925
public/assets/v4/mascot/3d/v0.2/build_mascot.py	/assets/v4/mascot/3d/v0.2/build_mascot.py	py	21224			0		1		true	Review during owning component migration	Medium—generated, experimental, or dynamically referenced assets require manual review	dd0d5adfef672ac82ff4be25bddcbeadba8021644f3ddfb89325100a1366e590
public/assets/v4/mascot/3d/v0.2/render-front.png	/assets/v4/mascot/3d/v0.2/render-front.png	image	932876	800x1000		0		1		true	Review during owning component migration	Medium—generated, experimental, or dynamically referenced assets require manual review	cefb6eda82fffd67a0203ed1c6e4ebf376fefaf9447c273a32d070e2b61aa884
public/assets/v4/mascot/3d/v0.2/render-side.png	/assets/v4/mascot/3d/v0.2/render-side.png	image	886150	800x1000		0		1		true	Review during owning component migration	Medium—generated, experimental, or dynamically referenced assets require manual review	7f08cb1badc82629959cf77fb51ce7d7049b29eca1ddde4ff1134ffdbc314c41
public/assets/v4/mascot/3d/v0.2/render-three-quarter.png	/assets/v4/mascot/3d/v0.2/render-three-quarter.png	image	915450	800x1000		0		1		true	Review during owning component migration	Medium—generated, experimental, or dynamically referenced assets require manual review	3850b71a66c0c67999fd486f57ce99de11b4ccc90667acfdd813aacd29f21041
public/assets/v4/mascot/3d/v0.2/velari-mascot-v0.2-source.blend	/assets/v4/mascot/3d/v0.2/velari-mascot-v0.2-source.blend	blend	990144			0		1		true	Review during owning component migration	Medium—generated, experimental, or dynamically referenced assets require manual review	1c0ff67812d4e95829064e0a0484e51f6bdd0927fdd19faec74d12f8e325f09c
public/assets/v4/mascot/3d/v0.2/velari-mascot-v0.2-web.glb	/assets/v4/mascot/3d/v0.2/velari-mascot-v0.2-web.glb	3d	1586376			0		1		true	Review during owning component migration	Medium—generated, experimental, or dynamically referenced assets require manual review	644efc92957a2f1197d625f7ffc51263c171a500fb2f72f08ac8c2c6d63f05c0
public/assets/v4/mascot/3d/v0.3/README.md	/assets/v4/mascot/3d/v0.3/README.md	md	1028			0		1		true	Review during owning component migration	Medium—generated, experimental, or dynamically referenced assets require manual review	720d1e5d11721001c2579965c27c0517b73f98859602dd617af83cc46d064f17
public/assets/v4/mascot/3d/v0.3/build_mascot.py	/assets/v4/mascot/3d/v0.3/build_mascot.py	py	19840			0		1		true	Review during owning component migration	Medium—generated, experimental, or dynamically referenced assets require manual review	5e99d8eef7fa9d3330b067726503219e5abf71db27136d72e908921d7b2fcacc
public/assets/v4/mascot/3d/v0.3/render-front.png	/assets/v4/mascot/3d/v0.3/render-front.png	image	851115	800x1000		0		1		true	Review during owning component migration	Medium—generated, experimental, or dynamically referenced assets require manual review	1c6d9da8ade863cc62b9cb4bb72e3c62e5fc7de653cc928303ae65196ec560b0
public/assets/v4/mascot/3d/v0.3/render-side.png	/assets/v4/mascot/3d/v0.3/render-side.png	image	810914	800x1000		0		1		true	Review during owning component migration	Medium—generated, experimental, or dynamically referenced assets require manual review	b8db9e146b782cb6183363b51a52726b9171aea14c7ceffea08b41e6185da78a
public/assets/v4/mascot/3d/v0.3/render-three-quarter.png	/assets/v4/mascot/3d/v0.3/render-three-quarter.png	image	836006	800x1000		0		1		true	Review during owning component migration	Medium—generated, experimental, or dynamically referenced assets require manual review	0b70be669f0c2d2cb8ace642d753be587167ea93fe18768552667cd395b848f3
public/assets/v4/mascot/3d/v0.3/velari-mascot-v0.3-source.blend	/assets/v4/mascot/3d/v0.3/velari-mascot-v0.3-source.blend	blend	524889			0		1		true	Review during owning component migration	Medium—generated, experimental, or dynamically referenced assets require manual review	33277fa07bd4962fbda67619a97a220a0b687068ab7b1f3c67fec02d3e051a18
public/assets/v4/mascot/3d/v0.3/velari-mascot-v0.3-web.glb	/assets/v4/mascot/3d/v0.3/velari-mascot-v0.3-web.glb	3d	1159960			0		1		true	Review during owning component migration	Medium—generated, experimental, or dynamically referenced assets require manual review	0dbaaefa49392dfd301d0a22c6c747bd18dde87741e50a7604947b84b3eae876
public/assets/v4/mascot/README.md	/assets/v4/mascot/README.md	md	2396			0		1		true	Review during owning component migration	Medium—generated, experimental, or dynamically referenced assets require manual review	0760efad2878011b7c9b4763863d6c79f46967927eb77412a7d9c39f6ae3f3fa
public/assets/v4/mascot/references/velari-mascot-side-v2-approved-provisional.png	/assets/v4/mascot/references/velari-mascot-side-v2-approved-provisional.png	image	2017295	1024x1536		0		1		true	Review during owning component migration	Medium—generated, experimental, or dynamically referenced assets require manual review	ec426d89988e732e56a3e8b775161c1f0263cdbe5363f90d04c7d3bde7430ed3
public/assets/v4/mascot/velari-mascot-base-v1.png	/assets/v4/mascot/velari-mascot-base-v1.png	image	2361573	1024x1536		0		1		true	Review during owning component migration	Medium—generated, experimental, or dynamically referenced assets require manual review	839c3e35649bd46472331b07f109e5b83279bb3acbebad714217c10c6e7b5377
public/assets/v4/mascot/velari-mascot-base-v2-candidate.png	/assets/v4/mascot/velari-mascot-base-v2-candidate.png	image	2273212	1024x1536		0		2		true	Review during owning component migration	Medium—generated, experimental, or dynamically referenced assets require manual review	0686a5ce00f00f971e526437ab8ad5ecf2be3fe8d1674e16b6993a3e03572efd
public/assets/v4/mascot/velari-mascot-base-v2.png	/assets/v4/mascot/velari-mascot-base-v2.png	image	2273212	1024x1536		0		2		true	Review during owning component migration	Medium—generated, experimental, or dynamically referenced assets require manual review	0686a5ce00f00f971e526437ab8ad5ecf2be3fe8d1674e16b6993a3e03572efd
public/assets/v4/mascot/velari-mascot-turnaround-v1.png	/assets/v4/mascot/velari-mascot-turnaround-v1.png	image	1962498	1774x887		0		1		true	Review during owning component migration	Medium—generated, experimental, or dynamically referenced assets require manual review	fe0d8c7d1508e0b10940192573166173a485738a083df7f5c023aecc670c8895
public/concepts/property/index.html	/concepts/property/index.html	html	6723			1	src/components/homepage/ShowcaseTunnelSection.tsx	1		false	Legacy concept compatibility until Work redirects activate	High	187159050fc170c39df4d29245cde371024323dc859923f610beb5511de340e7
public/concepts/property/property.css	/concepts/property/property.css	css	17814			1	public/concepts/property/index.html	1		false	Legacy concept compatibility until Work redirects activate	High	03761f2a618dabcb9626cf8b4e2e094b1c565161a21b521f5a5e4b8837fbe5ea
public/concepts/studio/index.html	/concepts/studio/index.html	html	480			1	src/components/homepage/ShowcaseTunnelSection.tsx	1		false	Legacy concept compatibility until Work redirects activate	High	29ae5913acd1548904a0ddf17543643fb8d8ec51ba7ad562ebdcd4535701d80b
public/concepts/studio/studio.css	/concepts/studio/studio.css	css	20534			1	public/concepts/studio/index.html	1		false	Legacy concept compatibility until Work redirects activate	High	94b703a2bfc3de32d6ae894dbca20900c556e52e37d6e3cc4e8573c7bc5548c6
public/concepts/studio/studio.js	/concepts/studio/studio.js	javascript	10669			1	public/concepts/studio/index.html	1		false	Legacy concept compatibility until Work redirects activate	High	8e884e0eea8ec7da6198d521b22e4056462d97c615d8cef9e1beb8c4686081cf
public/fonts/geist-mono-400.woff2	/fonts/geist-mono-400.woff2	font	12792			3	src/index.css;public/concepts/property/property.css;public/concepts/studio/studio.css	2		false	Review during owning component migration	High	6b2e3719a213e34cc043760e5a5b420d4067f477dfe06b92ef3c9fd914192dd4
public/fonts/instrument-sans-400.woff2	/fonts/instrument-sans-400.woff2	font	16860			3	src/index.css;public/concepts/property/property.css;public/concepts/studio/studio.css	2		false	Review during owning component migration	High	9a91efaa3599a6ef01b2f49e9ec670e3a2f39baeef09c73198f1052cf3bb0850
public/fonts/instrument-sans-500.woff2	/fonts/instrument-sans-500.woff2	font	17232			3	src/index.css;public/concepts/property/property.css;public/concepts/studio/studio.css	2		false	Review during owning component migration	High	9d3547da16d950d12a677c772a3ff9b69846e60e7dcd1b5efd540993f7286532
public/fonts/instrument-sans-italic-400.woff2	/fonts/instrument-sans-italic-400.woff2	font	17748			1	src/index.css	2		false	Review during owning component migration	High	b089ac6fca39eb8d49d166db9e33574fb891223cfa5d63b3b3be1668f1cfe28b
public/fonts/instrument-sans-italic-500.woff2	/fonts/instrument-sans-italic-500.woff2	font	18348			1	src/index.css	2		false	Review during owning component migration	High	02007805cd77359a5da5c76dda8b8a02e164f5e49d0971a7e17035986b214159
public/sfbay_4k.png	/sfbay_4k.png	image	8829060	4096x1575		0		1	Review OSM/USGS attribution; current footer credits both sources	true	Review during owning component migration	Medium—generated, experimental, or dynamically referenced assets require manual review	97c20dd1d3828943d82ae673b8f076712d561c236e98d14d70208c63d1de60a5
public/sfbay_4k_v2.png	/sfbay_4k_v2.png	image	19035519	6336x2688		0		2	Review OSM/USGS attribution; current footer credits both sources	true	Review during owning component migration	Medium—generated, experimental, or dynamically referenced assets require manual review	b40bddcc3b6282e2b6b74c3098a92622c06d35e3b097b2eb2872991b5327c80b
public/vite.svg	/vite.svg	image	1497	0 0 256 257		0		1		true	Review during owning component migration	Medium—generated, experimental, or dynamically referenced assets require manual review	4a748afd443918bb16591c834c401dae33e87861ab5dbad0811c3a3b4a9214fb
